,InscricaoImobiliaria,Ano,lon,lat
2145097,34153312,2020,-43.38361529599996,-22.81569792699997
2145098,34153361,2020,-43.38361529599996,-22.81569792699997
2145113,34152546,2020,-43.38361529599996,-22.81569792699997
2145114,34152637,2020,-43.38361529599996,-22.81569792699997
2145115,34153007,2020,-43.38361529599996,-22.81569792699997
2145116,34153064,2020,-43.38361529599996,-22.81569792699997
2145117,34153080,2020,-43.38361529599996,-22.81569792699997
2145118,34153114,2020,-43.38361529599996,-22.81569792699997
2145157,34030189,2020,-43.33133571499997,-22.93151075899993
2145158,34030239,2020,-43.33133571499997,-22.93151075899993
2145163,34011742,2020,-43.61436699899997,-22.91832402799997
2145170,34011155,2020,-43.61436699899997,-22.91832402799997
2145171,34011171,2020,-43.61436699899997,-22.91832402799997
2145172,34011304,2020,-43.61436699899997,-22.91832402799997
2145175,34013607,2020,-43.61436699899997,-22.91832402799997
2145176,34013623,2020,-43.61436699899997,-22.91832402799997
2145177,34014100,2020,-43.61436699899997,-22.91832402799997
2145178,34014191,2020,-43.61436699899997,-22.91832402799997
2145179,34014654,2020,-43.30306482699996,-23.01277761199998
2145208,34014274,2020,-43.61436699899997,-22.91832402799997
2145209,34013425,2020,-43.61436699899997,-22.91832402799997
2145210,34013441,2020,-43.61436699899997,-22.91832402799997
2145211,34013466,2020,-43.61436699899997,-22.91832402799997
2145212,34013698,2020,-43.61436699899997,-22.91832402799997
2145213,34013961,2020,-43.61436699899997,-22.91832402799997
2145214,34014118,2020,-43.61436699899997,-22.91832402799997
2145215,34014159,2020,-43.61436699899997,-22.91832402799997
2145216,34014175,2020,-43.61436699899997,-22.91832402799997
2145217,34014225,2020,-43.61436699899997,-22.91832402799997
2145227,34013565,2020,-43.61436699899997,-22.91832402799997
2145228,34014019,2020,-43.61436699899997,-22.91832402799997
2145229,34014142,2020,-43.61436699899997,-22.91832402799997
2145230,34014217,2020,-43.61436699899997,-22.91832402799997
2145231,34014233,2020,-43.61436699899997,-22.91832402799997
2145232,34014258,2020,-43.61436699899997,-22.91832402799997
2145234,34014753,2020,-43.18713478899997,-22.95578851799996
2145235,34014787,2020,-43.18713478899997,-22.95578851799996
2145236,34011775,2020,-43.61436699899997,-22.91832402799997
2145237,34011858,2020,-43.61436699899997,-22.91832402799997
2145238,34011874,2020,-43.61436699899997,-22.91832402799997
2145239,34011890,2020,-43.61436699899997,-22.91832402799997
2145240,34011973,2020,-43.61436699899997,-22.91832402799997
2145241,34012310,2020,-43.61436699899997,-22.91832402799997
2145242,34012427,2020,-43.61436699899997,-22.91832402799997
2145243,34012443,2020,-43.61436699899997,-22.91832402799997
2145244,34012492,2020,-43.61436699899997,-22.91832402799997
2145245,34011338,2020,-43.61436699899997,-22.91832402799997
2145246,34011759,2020,-43.61436699899997,-22.91832402799997
2145247,34011791,2020,-43.61436699899997,-22.91832402799997
2145248,34011809,2020,-43.61436699899997,-22.91832402799997
2145249,34011924,2020,-43.61436699899997,-22.91832402799997
2145250,34012260,2020,-43.61436699899997,-22.91832402799997
2145251,34012344,2020,-43.61436699899997,-22.91832402799997
2145252,34012377,2020,-43.61436699899997,-22.91832402799997
2145253,34012393,2020,-43.61436699899997,-22.91832402799997
2145257,34008805,2020,-43.30113763999998,-23.01232039699994
2145258,34008912,2020,-43.27583354799998,-22.84958172999995
2145260,34009480,2020,-43.21049897599994,-22.80695275899996
2145261,34009498,2020,-43.21049897599994,-22.80695275899996
2145264,34011841,2020,-43.61436699899997,-22.91832402799997
2145265,34011908,2020,-43.61436699899997,-22.91832402799997
2145266,34011940,2020,-43.61436699899997,-22.91832402799997
2145267,34011957,2020,-43.61436699899997,-22.91832402799997
2145273,34014357,2020,-43.61436699899997,-22.91832402799997
2145274,34014373,2020,-43.61436699899997,-22.91832402799997
2145275,34014423,2020,-43.61436699899997,-22.91832402799997
2145276,34014589,2020,-43.61436699899997,-22.91832402799997
2145277,34015008,2020,-43.18713478899997,-22.95578851799996
2145278,34015024,2020,-43.18713478899997,-22.95578851799996
2145279,34015040,2020,-43.39094146999997,-22.83432133699995
2145280,34015107,2020,-43.34977440299997,-22.92329817899997
2145292,34014209,2020,-43.61436699899997,-22.91832402799997
2145294,34014795,2020,-43.18713478899997,-22.95578851799996
2145295,34014811,2020,-43.18713478899997,-22.95578851799996
2145296,34014845,2020,-43.18713478899997,-22.95578851799996
2145297,34014902,2020,-43.18713478899997,-22.95578851799996
2145298,34014977,2020,-43.18713478899997,-22.95578851799996
2145302,34014886,2020,-43.18713478899997,-22.95578851799996
2145320,34014837,2020,-43.18713478899997,-22.95578851799996
2145321,34014894,2020,-43.18713478899997,-22.95578851799996
2145322,34014910,2020,-43.18713478899997,-22.95578851799996
2145323,34014928,2020,-43.18713478899997,-22.95578851799996
2145324,34014944,2020,-43.18713478899997,-22.95578851799996
2145330,34012542,2020,-43.61436699899997,-22.91832402799997
2145331,34012559,2020,-43.61436699899997,-22.91832402799997
2145332,34012625,2020,-43.61436699899997,-22.91832402799997
2145333,34012641,2020,-43.61436699899997,-22.91832402799997
2145334,34012658,2020,-43.61436699899997,-22.91832402799997
2145335,34013011,2020,-43.61436699899997,-22.91832402799997
2145336,34013144,2020,-43.61436699899997,-22.91832402799997
2145337,34013227,2020,-43.61436699899997,-22.91832402799997
2145402,34012476,2020,-43.61436699899997,-22.91832402799997
2145403,34012591,2020,-43.61436699899997,-22.91832402799997
2145404,34012609,2020,-43.61436699899997,-22.91832402799997
2145405,34013029,2020,-43.61436699899997,-22.91832402799997
2145406,34013094,2020,-43.61436699899997,-22.91832402799997
2145407,34013110,2020,-43.61436699899997,-22.91832402799997
2145474,34014241,2020,-43.61436699899997,-22.91832402799997
2145476,34014761,2020,-43.18713478899997,-22.95578851799996
2145477,34014779,2020,-43.18713478899997,-22.95578851799996
2145478,34014829,2020,-43.18713478899997,-22.95578851799996
2145479,34014852,2020,-43.18713478899997,-22.95578851799996
2145483,34015420,2020,-43.18627321399998,-22.94535149899997
2145495,34015404,2020,-43.18627321399998,-22.94535149899997
2145496,34015495,2020,-43.18627321399998,-22.94535149899997
2145497,34015545,2020,-43.18627321399998,-22.94535149899997
2145502,34011999,2020,-43.61436699899997,-22.91832402799997
2145503,34012369,2020,-43.61436699899997,-22.91832402799997
2145504,34012385,2020,-43.61436699899997,-22.91832402799997
2145505,34012419,2020,-43.61436699899997,-22.91832402799997
2145506,34012666,2020,-43.61436699899997,-22.91832402799997
2145507,34013003,2020,-43.61436699899997,-22.91832402799997
2145508,34013052,2020,-43.61436699899997,-22.91832402799997
2145509,34013086,2020,-43.61436699899997,-22.91832402799997
2145510,34013185,2020,-43.61436699899997,-22.91832402799997
2145511,34015511,2020,-43.18627321399998,-22.94535149899997
2145513,34015644,2020,-43.17827912499996,-22.94026884299996
2145514,34015727,2020,-43.17827912499996,-22.94026884299996
2145515,34015776,2020,-43.47683301899997,-23.01834037299994
2145516,34015842,2020,-43.47683301899997,-23.01834037299994
2145538,34009605,2020,-43.36992623299994,-22.92432809299993
2145603,34009621,2020,-43.36992623299994,-22.92432809299993
2145604,34009639,2020,-43.36992623299994,-22.92432809299993
2145605,34009662,2020,-43.36992623299994,-22.92432809299993
2145606,34010041,2020,-43.36992623299994,-22.92432809299993
2145607,34010066,2020,-43.36992623299994,-22.92432809299993
2145608,34010082,2020,-43.36992623299994,-22.92432809299993
2145609,34010173,2020,-43.36992623299994,-22.92432809299993
2145610,34010298,2020,-43.36992623299994,-22.92432809299993
2145730,34014936,2020,-43.18713478899997,-22.95578851799996
2145734,34015529,2020,-43.18627321399998,-22.94535149899997
2145746,34013243,2020,-43.61436699899997,-22.91832402799997
2145771,34013128,2020,-43.61436699899997,-22.91832402799997
2145772,34013193,2020,-43.61436699899997,-22.91832402799997
2145773,34013326,2020,-43.61436699899997,-22.91832402799997
2145792,34015438,2020,-43.18627321399998,-22.94535149899997
2145793,34015461,2020,-43.18627321399998,-22.94535149899997
2145794,34015479,2020,-43.18627321399998,-22.94535149899997
2145819,34013797,2020,-43.61436699899997,-22.91832402799997
2145820,34013813,2020,-43.61436699899997,-22.91832402799997
2145821,34013847,2020,-43.61436699899997,-22.91832402799997
2145822,34013946,2020,-43.61436699899997,-22.91832402799997
2145823,34014282,2020,-43.61436699899997,-22.91832402799997
2145824,34014431,2020,-43.61436699899997,-22.91832402799997
2145828,34013664,2020,-43.61436699899997,-22.91832402799997
2145829,34013730,2020,-43.61436699899997,-22.91832402799997
2145830,34013862,2020,-43.61436699899997,-22.91832402799997
2145831,34013896,2020,-43.61436699899997,-22.91832402799997
2145832,34013995,2020,-43.61436699899997,-22.91832402799997
2145833,34014266,2020,-43.61436699899997,-22.91832402799997
2145834,34014316,2020,-43.61436699899997,-22.91832402799997
2145835,34014332,2020,-43.61436699899997,-22.91832402799997
2145851,34012526,2020,-43.61436699899997,-22.91832402799997
2145852,34012575,2020,-43.61436699899997,-22.91832402799997
2145853,34012708,2020,-43.61436699899997,-22.91832402799997
2145854,34013045,2020,-43.61436699899997,-22.91832402799997
2145864,34013219,2020,-43.61436699899997,-22.91832402799997
2145865,34013268,2020,-43.61436699899997,-22.91832402799997
2145866,34013656,2020,-43.61436699899997,-22.91832402799997
2145867,34013722,2020,-43.61436699899997,-22.91832402799997
2145868,34013771,2020,-43.61436699899997,-22.91832402799997
2145869,34013870,2020,-43.61436699899997,-22.91832402799997
2145870,34013987,2020,-43.61436699899997,-22.91832402799997
2145871,34014324,2020,-43.61436699899997,-22.91832402799997
2145872,34014456,2020,-43.61436699899997,-22.91832402799997
2145891,34013060,2020,-43.61436699899997,-22.91832402799997
2145892,34013078,2020,-43.61436699899997,-22.91832402799997
2145893,34013177,2020,-43.61436699899997,-22.91832402799997
2145894,34013276,2020,-43.61436699899997,-22.91832402799997
2145895,34013680,2020,-43.61436699899997,-22.91832402799997
2145926,34014365,2020,-43.61436699899997,-22.91832402799997
2145933,34014449,2020,-43.61436699899997,-22.91832402799997
2145934,34014464,2020,-43.61436699899997,-22.91832402799997
2145935,34014514,2020,-43.61436699899997,-22.91832402799997
2145941,34142463,2020,-43.30477716899998,-22.81132659599996
2145944,34142752,2021,-43.56780429499997,-22.87032216099993
2145982,34014480,2020,-43.61436699899997,-22.91832402799997
2145983,34014498,2020,-43.61436699899997,-22.91832402799997
2145984,34015081,2020,-43.34977440299997,-22.92329817899997
2145985,34015115,2020,-43.34977440299997,-22.92329817899997
2145988,34015768,2020,-43.47683301899997,-23.01834037299994
2145989,34015800,2020,-43.47683301899997,-23.01834037299994
2145990,34015867,2020,-43.47683301899997,-23.01834037299994
2145991,34014563,2020,-43.61436699899997,-22.91832402799997
2145992,34014597,2020,-43.61436699899997,-22.91832402799997
2145993,34015016,2020,-43.18713478899997,-22.95578851799996
2145996,34015552,2020,-43.18627321399998,-22.94535149899997
2146062,34013714,2020,-43.61436699899997,-22.91832402799997
2146063,34013763,2020,-43.61436699899997,-22.91832402799997
2146064,34013912,2020,-43.61436699899997,-22.91832402799997
2146074,34014555,2020,-43.61436699899997,-22.91832402799997
2146075,34014639,2020,-43.30306482699996,-23.01277761199998
2146076,34015073,2020,-43.34977440299997,-22.92329817899997
2146077,34015123,2020,-43.34977440299997,-22.92329817899997
2146078,34015560,2020,-43.18627321399998,-22.94535149899997
2146079,34015610,2020,-43.17827912499996,-22.94026884299996
2146080,34015628,2020,-43.17827912499996,-22.94026884299996
2146081,34015792,2020,-43.47683301899997,-23.01834037299994
2146082,34015859,2020,-43.47683301899997,-23.01834037299994
2146084,34010314,2020,-43.36992623299994,-22.92432809299993
2146085,34010348,2020,-43.36992623299994,-22.92432809299993
2146086,34010439,2020,-43.30077092299996,-22.90624323499998
2146090,34011270,2020,-43.61436699899997,-22.91832402799997
2146091,34011320,2020,-43.61436699899997,-22.91832402799997
2146092,34011411,2020,-43.61436699899997,-22.91832402799997
2146099,34015586,2020,-43.18627321399998,-22.94535149899997
2146100,34015636,2020,-43.17827912499996,-22.94026884299996
2146101,34015669,2020,-43.17827912499996,-22.94026884299996
2146102,34015685,2020,-43.17827912499996,-22.94026884299996
2146103,34013979,2020,-43.61436699899997,-22.91832402799997
2146104,34014381,2020,-43.61436699899997,-22.91832402799997
2146105,34014399,2020,-43.61436699899997,-22.91832402799997
2146106,34014415,2020,-43.61436699899997,-22.91832402799997
2146107,34014530,2020,-43.61436699899997,-22.91832402799997
2146108,34014548,2020,-43.61436699899997,-22.91832402799997
2146139,34015701,2020,-43.17827912499996,-22.94026884299996
2146140,34015719,2020,-43.17827912499996,-22.94026884299996
2146154,34014613,2020,-43.30306482699996,-23.01277761199998
2146155,34014647,2020,-43.30306482699996,-23.01277761199998
2146156,34014951,2020,-43.18713478899997,-22.95578851799996
2146185,34015032,2020,-43.39094146999997,-22.83432133699995
2146186,34015099,2020,-43.34977440299997,-22.92329817899997
2146187,34015131,2020,-43.34977440299997,-22.92329817899997
2146190,34015651,2020,-43.17827912499996,-22.94026884299996
2146191,34015784,2020,-43.47683301899997,-23.01834037299994
2146192,34015818,2020,-43.47683301899997,-23.01834037299994
2146193,34015834,2020,-43.47683301899997,-23.01834037299994
2146211,34142471,2020,-43.30477716899998,-22.81132659599996
2146212,34142612,2021,-43.62509866299996,-22.91113709299998
2146213,34011445,2020,-43.61436699899997,-22.91832402799997
2146214,34011452,2020,-43.61436699899997,-22.91832402799997
2146215,34011486,2020,-43.61436699899997,-22.91832402799997
2146216,34011577,2020,-43.61436699899997,-22.91832402799997
2146217,34011668,2020,-43.61436699899997,-22.91832402799997
2146218,34011718,2020,-43.61436699899997,-22.91832402799997
2146219,34012070,2020,-43.61436699899997,-22.91832402799997
2146220,34012088,2020,-43.61436699899997,-22.91832402799997
2146221,34012120,2020,-43.61436699899997,-22.91832402799997
2146240,34012195,2020,-43.61436699899997,-22.91832402799997
2146241,34012690,2020,-43.61436699899997,-22.91832402799997
2146242,34012724,2020,-43.61436699899997,-22.91832402799997
2146243,34012765,2020,-43.61436699899997,-22.91832402799997
2146244,34012781,2020,-43.61436699899997,-22.91832402799997
2146245,34012849,2020,-43.61436699899997,-22.91832402799997
2146246,34013292,2020,-43.61436699899997,-22.91832402799997
2146247,34013342,2020,-43.61436699899997,-22.91832402799997
2146248,34013417,2020,-43.61436699899997,-22.91832402799997
2146268,34013433,2020,-43.61436699899997,-22.91832402799997
2146269,34013458,2020,-43.61436699899997,-22.91832402799997
2146270,34013524,2020,-43.61436699899997,-22.91832402799997
2146271,34013540,2020,-43.61436699899997,-22.91832402799997
2146272,34013581,2020,-43.61436699899997,-22.91832402799997
2146273,34014001,2020,-43.61436699899997,-22.91832402799997
2146274,34014035,2020,-43.61436699899997,-22.91832402799997
2146275,34014126,2020,-43.61436699899997,-22.91832402799997
2146276,34014167,2020,-43.61436699899997,-22.91832402799997
2146295,34014183,2020,-43.61436699899997,-22.91832402799997
